16009,560,6.1,Idaho,Benewah County
16017,2424,5.6,Idaho,Bonner County
16033,87,9.5,Idaho,Clark County
16037,192,4.6,Idaho,Custer County
16039,2306,8.6,Idaho,Elmore County
16043,925,7.1,Idaho,Fremont County
16065,2594,6.6,Idaho,Madison County
16079,680,5.4,Idaho,Shoshone County
16049,829,5.1,Idaho,Idaho County
16081,966,8.5,Idaho,Teton County
16077,678,8.8,Idaho,Power County
16087,900,8.9,Idaho,Washington County
17067,1055,5.9,Illinois,Hancock County
17119,16090,6.1,Illinois,Madison County
17063,3756,7.4,Illinois,Grundy County
17091,7067,6.4,Illinois,Kankakee County
17131,943,6.0,Illinois,Mercer County
17043,58920,6.3,Illinois,DuPage County
17003,381,6.1,Illinois,Alexander County
17129,853,6.9,Illinois,Menard County
17099,6499,5.9,Illinois,LaSalle County
17031,310091,6.0,Illinois,Cook County
17115,6580,6.2,Illinois,Macon County
17177,2963,6.6,Illinois,Stephenson County
17191,930,5.7,Illinois,Wayne County
17203,2669,6.9,Illinois,Woodford County
17055,2538,6.5,Illinois,Franklin County
17109,1329,4.4,Illinois,McDonough County
17111,20236,6.6,Illinois,McHenry County
20071,82,6.9,Kansas,Greeley County
20051,1851,6.4,Kansas,Ellis County
20107,537,5.6,Kansas,Linn County
20175,2184,9.8,Kansas,Seward County
20091,40317,6.8,Kansas,Johnson County
20121,2361,7.1,Kansas,Miami County
20207,195,6.2,Kansas,Woodson County
20135,147,5.1,Kansas,Ness County
20011,1167,8.0,Kansas,Bourbon County
20097,144,5.7,Kansas,Kiowa County
20177,12346,6.9,Kansas,Shawnee County
20019,177,5.3,Kansas,Chautauqua County
20155,3904,6.2,Kansas,Reno County
20043,510,6.6,Kansas,Doniphan County
20081,260,6.5,Kansas,Haskell County
20171,385,7.8,Kansas,Scott County
20013,647,6.7,Kansas,Brown County
20147,397,7.4,Kansas,Phillips County
20039,163,5.7,Kansas,Decatur County
21079,1094,6.3,Kentucky,Garrard County
21037,5608,6.0,Kentucky,Campbell County
21063,390,5.2,Kentucky,Elliott County
21123,930,6.5,Kentucky,Larue County
21167,1414,6.5,Kentucky,Mercer County
21207,1220,6.9,Kentucky,Russell County
21229,797,6.6,Kentucky,Washington County
21009,2808,6.4,Kentucky,Barren County
21091,541,6.2,Kentucky,Hancock County
21093,7211,6.6,Kentucky,Hardin County
21149,617,6.6,Kentucky,McLean County
21197,831,6.8,Kentucky,Powell County
21033,889,7.0,Kentucky,Caldwell County
21019,3107,6.5,Kentucky,Boyd County
21067,18946,5.9,Kentucky,Fayette County
21115,1457,6.4,Kentucky,Johnson County
21175,569,4.3,Kentucky,Morgan County
21199,3795,5.9,Kentucky,Pulaski County
21001,944,4.9,Kentucky,Adair County
21025,587,4.5,Kentucky,Breathitt County
21099,1211,6.5,Kentucky,Hart County
21223,347,4.1,Kentucky,Trimble County
21105,169,3.7,Kentucky,Hickman County
21143,376,4.5,Kentucky,Lyon County
21135,750,5.6,Kentucky,Lewis County
21239,1714,6.5,Kentucky,Woodford County
21131,494,4.8,Kentucky,Leslie County
21127,1073,6.8,Kentucky,Lawrence County
21145,3544,5.4,Kentucky,McCracken County
46025,259,7.0,South Dakota,Clark County
46015,303,5.8,South Dakota,Brule County
46053,282,6.7,South Dakota,Gregory County
46099,13069,6.9,South Dakota,Minnehaha County
46077,296,6.0,South Dakota,Kingsbury County
46027,604,4.3,South Dakota,Clay County
46041,576,9.9,South Dakota,Dewey County
46065,1404,8.0,South Dakota,Hughes County
46111,147,6.2,South Dakota,Sanborn County
46059,243,7.5,South Dakota,Hand County
46135,1260,5.5,South Dakota,Yankton County
46005,1465,8.0,South Dakota,Beadle County
46035,1235,6.2,South Dakota,Davison County
46073,118,5.8,South Dakota,Jerauld County
46117,240,8.0,South Dakota,Stanley County
46107,161,7.0,South Dakota,Potter County
46023,760,8.1,South Dakota,Charles Mix County
46091,368,7.5,South Dakota,Marshall County
46105,135,4.7,South Dakota,Perkins County
21153,676,5.4,Kentucky,Magoffin County
21235,2349,6.5,Kentucky,Whitley County
21071,2089,5.7,Kentucky,Floyd County
21117,12074,7.3,Kentucky,Kenton County
21205,1185,4.8,Kentucky,Rowan County
21217,1586,6.2,Kentucky,Taylor County
21039,252,5.3,Kentucky,Carlisle County
21065,920,6.5,Kentucky,Estill County
22079,8924,6.8,Louisiana,Rapides Parish
22105,8647,6.5,Louisiana,Tangipahoa Parish
22123,708,6.4,Louisiana,West Carroll Parish
22021,787,7.9,Louisiana,Caldwell Parish
22035,346,4.9,Louisiana,East Carroll Parish
22039,2408,7.2,Louisiana,Evangeline Parish
22087,3638,7.9,Louisiana,St. Bernard Parish
22121,1950,7.5,Louisiana,West Baton Rouge Parish
22081,661,7.7,Louisiana,Red River Parish
22069,2439,6.3,Louisiana,Natchitoches Parish
22025,596,6.1,Louisiana,Catahoula Parish
22041,1601,7.9,Louisiana,Franklin Parish
22007,1109,4.9,Louisiana,Assumption Parish
22113,4217,7.0,Louisiana,Vermilion Parish
22029,1331,6.7,Louisiana,Concordia Parish
23017,2928,5.1,Maine,Oxford County
23019,7491,4.9,Maine,Penobscot County
23001,6658,6.2,Maine,Androscoggin County
23005,15837,5.4,Maine,Cumberland County
23031,9957,4.9,Maine,York County
23025,3065,6.1,Maine,Somerset County
24047,2322,4.5,Maryland,Worcester County
24041,1938,5.2,Maryland,Talbot County
25001,8306,3.9,Massachusetts,Barnstable County
25003,5708,4.5,Massachusetts,Berkshire County
25023,29959,5.8,Massachusetts,Plymouth County
25021,40230,5.7,Massachusetts,Norfolk County
25019,530,4.7,Massachusetts,Nantucket County
26005,7803,6.7,Michigan,Allegan County
26003,419,4.6,Michigan,Alger County
26127,1718,6.5,Michigan,Oceana County
26035,1893,6.2,Michigan,Clare County
26073,3333,4.7,Michigan,Isabella County
26157,3087,5.8,Michigan,Tuscola County
26007,1293,4.5,Michigan,Alpena County
26111,5086,6.1,Michigan,Midland County
26135,423,5.1,Michigan,Oscoda County
26037,4835,6.2,Michigan,Clinton County
26057,2496,6.1,Michigan,Gratiot County
26091,5365,5.5,Michigan,Lenawee County
26117,4105,6.5,Michigan,Montcalm County
26147,8401,5.3,Michigan,St. Clair County
26161,18129,4.9,Michigan,Washtenaw County
26027,2901,5.6,Michigan,Cass County
26143,1063,4.5,Michigan,Roscommon County
26023,2844,6.5,Michigan,Branch County
26075,9309,5.9,Michigan,Jackson County
26099,50580,5.8,Michigan,Macomb County
26013,429,5.1,Michigan,Baraga County
26045,6258,5.7,Michigan,Eaton County
13293,1278,4.9,Georgia,Upson County
13303,1121,5.5,Georgia,Washington County
13311,1560,5.3,Georgia,White County
13225,1584,5.8,Georgia,Peach County
13223,11209,7.0,Georgia,Paulding County
13229,1420,7.4,Georgia,Pierce County
13231,1069,5.8,Georgia,Pike County
13245,13277,6.6,Georgia,Richmond County
13251,863,6.2,Georgia,Screven County
13267,1539,6.1,Georgia,Tattnall County
13019,1468,7.7,Georgia,Berrien County
17135,1729,6.0,Illinois,Montgomery County
17195,3286,5.9,Illinois,Whiteside County
17001,4475,6.8,Illinois,Adams County
17027,2075,5.5,Illinois,Clinton County
17037,5682,5.4,Illinois,DeKalb County
17047,381,5.9,Illinois,Edwards County
17079,632,6.6,Illinois,Jasper County
17081,2495,6.6,Illinois,Jefferson County
17183,5123,6.6,Illinois,Vermilion County
17197,46083,6.7,Illinois,Will County
17199,4060,6.1,Illinois,Williamson County
17023,1040,6.6,Illinois,Clark County
17041,1201,6.1,Illinois,Douglas County
17049,2142,6.3,Illinois,Effingham County
17057,1862,5.3,Illinois,Fulton County
17061,874,6.7,Illinois,Greene County
17065,542,6.6,Illinois,Hamilton County
17069,121,3.1,Illinois,Hardin County
17073,2833,5.8,Illinois,Henry County
17087,713,5.7,Illinois,Johnson County
17095,2561,5.1,Illinois,Knox County
17105,1922,5.3,Illinois,Livingston County
17171,294,5.9,Illinois,Scott County
17179,8859,6.7,Illinois,Tazewell County
17187,983,5.7,Illinois,Warren County
18061,2426,6.1,Indiana,Harrison County
18091,6258,5.7,Indiana,LaPorte County
18169,1521,4.8,Indiana,Wabash County
18073,2304,6.9,Indiana,Jasper County
18101,491,4.8,Indiana,Martin County
18127,10405,6.2,Indiana,Porter County
18137,1872,6.6,Indiana,Ripley County
18147,1203,5.9,Indiana,Spencer County
18159,895,5.9,Indiana,Tipton County
18167,6043,5.6,Indiana,Vigo County
18173,4435,7.1,Indiana,Warrick County
18033,2949,6.9,Indiana,DeKalb County
18087,3206,8.2,Indiana,LaGrange County
18139,874,5.3,Indiana,Rush County
18011,4652,7.1,Indiana,Boone County
27125,263,6.6,Minnesota,Red Lake County
26053,768,5.1,Michigan,Gogebic County
27093,1475,6.4,Minnesota,Meeker County
27131,4087,6.2,Minnesota,Rice County
27027,4660,7.3,Minnesota,Clay County
27045,1514,7.2,Minnesota,Fillmore County
27119,2068,6.6,Minnesota,Polk County
27143,1059,7.1,Minnesota,Sibley County
27165,719,6.6,Minnesota,Watonwan County
27011,292,5.8,Minnesota,Big Stone County
27021,1786,6.1,Minnesota,Cass County
27057,1294,6.2,Minnesota,Hubbard County
27091,1476,7.4,Minnesota,Martin County
27105,1675,7.7,Minnesota,Nobles County
27141,7824,8.3,Minnesota,Sherburne County
27019,7939,7.8,Minnesota,Carver County
27085,2341,6.5,Minnesota,McLeod County
27123,35519,6.5,Minnesota,Ramsey County
27169,2478,4.9,Minnesota,Winona County
27039,1503,7.3,Minnesota,Dodge County
27035,4105,6.4,Minnesota,Crow Wing County
27171,10723,8.0,Minnesota,Wright County
27081,400,7.0,Minnesota,Lincoln County
27095,1809,7.0,Minnesota,Mille Lacs County
27017,2302,6.5,Minnesota,Carlton County
27065,922,5.7,Minnesota,Kanabec County
01115,5536,6.3,Alabama,St. Clair County
01043,4657,5.6,Alabama,Cullman County
01069,6450,6.2,Alabama,Houston County
01125,12294,5.9,Alabama,Tuscaloosa County
01031,3306,6.4,Alabama,Coffee County
01021,3225,7.3,Alabama,Chilton County
01037,440,4.1,Alabama,Coosa County
01055,6103,5.9,Alabama,Etowah County
01075,801,5.8,Alabama,Lamar County
01013,1292,6.5,Alabama,Butler County
01127,3969,6.2,Alabama,Walker County
01063,557,6.7,Alabama,Greene County
01011,638,6.2,Alabama,Bullock County
01017,1795,5.3,Alabama,Chambers County
02100,197,7.8,Alaska,Haines Borough
02110,2018,6.3,Alaska,Juneau City and Borough
02290,496,9.2,Alaska,Yukon-Koyukuk Census Area
02068,41,1.8,Alaska,Denali Borough
02105,107,5.0,Alaska,Hoonah-Angoon Census Area
02275,89,3.6,Alaska,Wrangell City and Borough
04019,60145,5.9,Arizona,Pima County
04007,3061,5.7,Arizona,Gila County
04003,8225,6.5,Arizona,Cochise County
04001,5369,7.5,Arizona,Apache County
04027,14693,7.0,Arizona,Yuma County
04017,8112,7.4,Arizona,Navajo County
05021,748,5.0,Arkansas,Clay County
05043,874,4.7,Arkansas,Drew County
05121,956,5.4,Arkansas,Randolph County
05009,2459,6.6,Arkansas,Boone County
05079,489,3.6,Arkansas,Lincoln County
05035,3772,7.7,Arkansas,Crittenden County
05045,8384,6.8,Arkansas,Faulkner County
13049,529,4.1,Georgia,Charlton County
13295,4420,6.4,Georgia,Walker County
13135,67664,7.4,Georgia,Gwinnett County
13013,5960,7.5,Georgia,Barrow County
13065,455,6.8,Georgia,Clinch County
13015,6965,6.6,Georgia,Bartow County
13097,9663,6.7,Georgia,Douglas County
13131,1558,6.3,Georgia,Grady County
13141,311,3.7,Georgia,Hancock County
13313,7977,7.7,Georgia,Whitfield County
13193,754,5.7,Georgia,Macon County
13285,4171,6.0,Georgia,Troup County
13145,1957,5.7,Georgia,Harris County
13249,245,4.7,Georgia,Schley County
13321,1421,6.9,Georgia,Worth County
13093,545,4.0,Georgia,Dooly County
13109,792,7.4,Georgia,Evans County
13307,170,6.5,Georgia,Webster County
13103,4787,7.9,Georgia,Effingham County
13125,209,7.0,Georgia,Glascock County
13239,103,4.5,Georgia,Quitman County
13051,17343,6.0,Georgia,Chatham County
13167,652,6.7,Georgia,Johnson County
13173,572,5.5,Georgia,Lanier County
13195,2254,7.7,Georgia,Madison County
13205,1385,6.2,Georgia,Mitchell County
13277,2829,7.0,Georgia,Tift County
13233,3037,7.2,Georgia,Polk County
13263,285,4.5,Georgia,Talbot County
13273,677,7.7,Georgia,Terrell County
13275,2700,6.0,Georgia,Thomas County
13319,532,5.9,Georgia,Wilkinson County
13221,1067,7.1,Georgia,Oglethorpe County
13243,762,10.9,Georgia,Randolph County
13299,2588,7.3,Georgia,Ware County
13305,2165,7.3,Georgia,Wayne County
13315,515,5.8,Georgia,Wilcox County
13009,2554,5.7,Georgia,Baldwin County
13031,3835,5.0,Georgia,Bulloch County
13061,152,5.2,Georgia,Clay County
13101,315,7.9,Georgia,Echols County
13089,48449,6.5,Georgia,DeKalb County
13143,1763,6.0,Georgia,Haralson County
13163,929,5.9,Georgia,Jefferson County
13181,423,5.4,Georgia,Lincoln County
13213,2940,7.4,Georgia,Murray County
13235,423,3.8,Georgia,Pulaski County
13241,792,4.8,Georgia,Rabun County
13281,357,3.1,Georgia,Towns County
13283,401,5.9,Georgia,Treutlen County
13155,575,6.2,Georgia,Irwin County
13001,1396,7.6,Georgia,Appling County
39149,3265,6.7,Ohio,Shelby County
39171,2250,6.1,Ohio,Williams County
39029,6091,5.9,Ohio,Columbiana County
39051,2631,6.2,Ohio,Fulton County
39053,1854,6.2,Ohio,Gallia County
39099,12388,5.4,Ohio,Mahoning County
39145,4557,6.0,Ohio,Scioto County
39117,1966,5.6,Ohio,Morrow County
05089,921,5.6,Arkansas,Marion County
05129,393,5.0,Arkansas,Searcy County
05007,19552,7.4,Arkansas,Benton County
05059,2048,6.1,Arkansas,Hot Spring County
05087,959,5.9,Arkansas,Madison County
08033,135,7.3,Colorado,Dolores County
08057,38,3.0,Colorado,Jackson County
08083,1658,6.4,Colorado,Montezuma County
08013,17454,5.4,Colorado,Boulder County
08125,714,7.1,Colorado,Yuma County
08107,1364,5.4,Colorado,Routt County
08019,285,3.0,Colorado,Clear Creek County
08101,10031,6.0,Colorado,Pueblo County
08093,682,3.8,Colorado,Park County
08077,9156,6.1,Colorado,Mesa County
08041,47238,6.8,Colorado,El Paso County
08005,42702,6.6,Colorado,Arapahoe County
10003,31716,5.7,Delaware,New Castle County
10001,10931,6.2,Delaware,Kent County
09005,9177,5.0,Connecticut,Litchfield County
12099,77203,5.3,Florida,Palm Beach County
12086,146907,5.4,Florida,Miami-Dade County
12037,473,4.0,Florida,Franklin County
12047,849,5.9,Florida,Hamilton County
12119,2073,1.7,Florida,Sumter County
12059,1050,5.4,Florida,Holmes County
12071,35280,4.8,Florida,Lee County
12021,17166,4.6,Florida,Collier County
12101,29436,5.6,Florida,Pasco County
12055,4585,4.4,Florida,Highlands County
12027,2051,5.6,Florida,DeSoto County
12023,4610,6.6,Florida,Columbia County
12107,4091,5.6,Florida,Putnam County
12125,878,5.7,Florida,Union County
12075,2564,6.3,Florida,Levy County
12127,26575,5.0,Florida,Volusia County
12079,960,5.2,Florida,Madison County
12033,17638,5.6,Florida,Escambia County
12091,12161,6.0,Florida,Okaloosa County
13187,1882,5.8,Georgia,Lumpkin County
13201,326,5.6,Georgia,Miller County
13219,2720,7.1,Georgia,Oconee County
13151,16031,7.1,Georgia,Henry County
13183,1600,8.6,Georgia,Long County
13257,1577,6.1,Georgia,Stephens County
13161,1089,7.2,Georgia,Jeff Davis County
13037,243,3.8,Georgia,Calhoun County
13021,10468,6.8,Georgia,Bibb County
13197,689,8.2,Georgia,Marion County
13023,712,5.6,Georgia,Bleckley County
13119,1184,5.2,Georgia,Franklin County
13171,817,4.4,Georgia,Lamar County
13107,1284,5.7,Georgia,Emanuel County
13159,893,6.4,Georgia,Jasper County
13179,4239,6.9,Georgia,Liberty County
13253,514,6.2,Georgia,Seminole County
13289,480,5.8,Georgia,Twiggs County
13269,413,5.1,Georgia,Taylor County
13279,1842,6.8,Georgia,Toombs County
39135,2337,5.7,Ohio,Preble County
39003,6424,6.2,Ohio,Allen County
39033,2381,5.7,Ohio,Crawford County
39059,2214,5.7,Ohio,Guernsey County
39107,2692,6.6,Ohio,Mercer County
39023,8038,6.0,Ohio,Clark County
39093,18564,6.0,Ohio,Lorain County
39113,31927,6.0,Ohio,Montgomery County
39165,14765,6.4,Ohio,Warren County
39007,6190,6.3,Ohio,Ashtabula County
40071,2907,6.5,Oklahoma,Kay County
40035,907,6.3,Oklahoma,Craig County
40017,10733,7.6,Oklahoma,Canadian County
40077,558,5.4,Oklahoma,Latimer County
40139,1625,7.8,Oklahoma,Texas County
40127,641,5.8,Oklahoma,Pushmataha County
40069,767,6.9,Oklahoma,Johnston County
40007,393,7.3,Oklahoma,Beaver County
40063,777,5.8,Oklahoma,Hughes County
40031,8155,6.7,Oklahoma,Comanche County
40001,1677,7.5,Oklahoma,Adair County
40137,2898,6.6,Oklahoma,Stephens County
40019,3216,6.7,Oklahoma,Carter County
40055,373,6.4,Oklahoma,Greer County
40091,1082,5.5,Oklahoma,McIntosh County
40099,822,5.9,Oklahoma,Murray County
40115,2153,6.8,Oklahoma,Ottawa County
40145,5466,6.9,Oklahoma,Wagoner County
40015,2001,6.8,Oklahoma,Caddo County
40101,4787,7.0,Oklahoma,Muskogee County
40013,3061,6.6,Oklahoma,Bryan County
41029,12744,5.9,Oregon,Jackson County
41023,449,6.2,Oregon,Grant County
41005,24420,5.9,Oregon,Clackamas County
41057,1531,5.8,Oregon,Tillamook County
41033,4767,5.5,Oregon,Josephine County
41059,5382,7.0,Oregon,Umatilla County
41009,3484,6.8,Oregon,Columbia County
41065,1633,6.2,Oregon,Wasco County
13011,1115,6.0,Georgia,Banks County
13209,423,4.7,Georgia,Montgomery County
13247,6044,6.7,Georgia,Rockdale County
13309,324,4.1,Georgia,Wheeler County
13059,5950,4.7,Georgia,Clarke County
13127,5289,6.3,Georgia,Glynn County
13157,5032,7.4,Georgia,Jackson County
13169,2247,7.9,Georgia,Jones County
13215,13321,6.8,Georgia,Muscogee County
13259,192,3.1,Georgia,Stewart County
13287,474,6.0,Georgia,Turner County
13003,658,8.0,Georgia,Atkinson County
13007,208,6.6,Georgia,Baker County
13043,915,8.5,Georgia,Candler County
13045,7207,6.2,Georgia,Carroll County
13081,1709,7.5,Georgia,Crisp County
13067,50597,6.7,Georgia,Cobb County
13083,742,4.6,Georgia,Dade County
13027,908,5.8,Georgia,Brooks County
13105,1053,5.5,Georgia,Elbert County
13165,778,8.8,Georgia,Jenkins County
13217,8033,7.4,Georgia,Newton County
13071,3323,7.3,Georgia,Colquitt County
13063,21864,7.7,Georgia,Clayton County
13139,13738,6.9,Georgia,Hall County
15009,10723,6.5,Hawaii,Maui County
16071,413,9.4,Idaho,Oneida County
16045,820,4.7,Idaho,Gem County
16003,211,5.2,Idaho,Adams County
16053,1968,8.3,Idaho,Jerome County
16061,249,6.5,Idaho,Lewis County
16073,880,7.6,Idaho,Owyhee County
16021,807,6.8,Idaho,Boundary County
16029,611,8.8,Idaho,Caribou County
16005,6187,7.2,Idaho,Bannock County
16019,10143,8.9,Idaho,Bonneville County
16027,17333,8.0,Idaho,Canyon County
16057,2006,5.1,Idaho,Latah County
17167,12491,6.3,Illinois,Sangamon County
17157,1686,5.2,Illinois,Randolph County
17141,3047,6.0,Illinois,Ogle County
17137,1956,5.7,Illinois,Morgan County
17193,895,6.5,Illinois,White County
17071,282,4.1,Illinois,Henderson County
17113,10972,6.4,Illinois,McLean County
17145,986,4.6,Illinois,Perry County
17161,8626,6.0,Illinois,Rock Island County
17185,630,5.5,Illinois,Wabash County
17035,621,5.7,Illinois,Cumberland County
17085,1120,5.2,Illinois,Jo Daviess County
17101,763,4.8,Illinois,Lawrence County
17123,510,4.4,Illinois,Marshall County
17021,1973,6.0,Illinois,Christian County
17077,2544,4.4,Illinois,Jackson County
17143,11829,6.5,Illinois,Peoria County
17147,1033,6.3,Illinois,Piatt County
17175,330,6.1,Illinois,Stark County
17005,920,5.5,Illinois,Bond County
17015,673,4.7,Illinois,Carroll County
17083,1134,5.2,Illinois,Jersey County
24027,21746,6.8,Maryland,Howard County
24033,57057,6.3,Maryland,Prince George's County
24003,35010,6.1,Maryland,Anne Arundel County
24005,50347,6.1,Maryland,Baltimore County
24021,15589,6.2,Maryland,Frederick County
24009,5286,5.8,Maryland,Calvert County
24023,1601,5.5,Maryland,Garrett County
24029,923,4.7,Maryland,Kent County
24031,67762,6.5,Maryland,Montgomery County
02090,6888,7.0,Alaska,Fairbanks North Star Borough
02050,1764,9.7,Alaska,Bethel Census Area
02185,743,7.6,Alaska,North Slope Borough
02220,581,6.7,Alaska,Sitka City and Borough
02130,863,6.3,Alaska,Ketchikan Gateway Borough
02170,7884,7.5,Alaska,Matanuska-Susitna Borough
02180,997,10.0,Alaska,Nome Census Area
02070,412,8.3,Alaska,Dillingham Census Area
02282,39,6.0,Alaska,Yakutat City and Borough
02164,88,6.3,Alaska,Lake and Peninsula Borough
02240,535,7.8,Alaska,Southeast Fairbanks Census Area
02020,20780,7.1,Alaska,Anchorage Municipality
02013,124,3.7,Alaska,Aleutians East Borough
02261,683,7.4,Alaska,Valdez-Cordova Census Area
02122,3579,6.1,Alaska,Kenai Peninsula Borough
02230,40,3.6,Alaska,Skagway Municipality
02198,426,6.6,Alaska,Prince of Wales-Hyder Census Area
02195,179,5.5,Alaska,Petersburg Borough
02158,868,10.5,Alaska,Kusilvak Census Area
04013,286828,6.6,Arizona,Maricopa County
04009,2612,6.9,Arizona,Graham County
04023,3664,7.9,Arizona,Santa Cruz County
04012,1001,4.8,Arizona,La Paz County
04015,9668,4.7,Arizona,Mohave County
04005,7469,5.3,Arizona,Coconino County
04025,10545,4.6,Arizona,Yavapai County
04011,675,7.1,Arizona,Greenlee County
04021,28503,6.6,Arizona,Pinal County
05099,516,6.2,Arkansas,Nevada County
05037,1035,6.2,Arkansas,Cross County
05039,284,3.9,Arkansas,Dallas County
05027,1409,5.9,Arkansas,Columbia County
05125,8062,6.8,Arkansas,Saline County
05141,920,5.5,Arkansas,Van Buren County
05065,500,3.7,Arkansas,Izard County
05063,2473,6.6,Arkansas,Independence County
05083,1282,5.9,Arkansas,Logan County
05053,1331,7.3,Arkansas,Grant County
05047,1212,6.8,Arkansas,Franklin County
05109,685,6.4,Arkansas,Pike County
05069,4233,6.1,Arkansas,Jefferson County
05097,482,5.4,Arkansas,Montgomery County
05127,670,6.5,Arkansas,Scott County
05131,8547,6.7,Arkansas,Sebastian County
05033,3755,6.0,Arkansas,Crawford County
05017,721,6.8,Arkansas,Chicot County
05071,1794,6.8,Arkansas,Johnson County
05077,427,4.6,Arkansas,Lee County
19125,2114,6.4,Iowa,Marion County
19183,1399,6.3,Iowa,Washington County
19197,816,6.4,Iowa,Wright County
19029,900,6.9,Iowa,Cass County
19035,722,6.4,Iowa,Cherokee County
19047,1195,7.0,Iowa,Crawford County
19057,2348,6.0,Iowa,Des Moines County
19065,1247,6.3,Iowa,Fayette County
19085,925,6.6,Iowa,Harrison County
19109,884,5.9,Iowa,Kossuth County
19129,1049,7.0,Iowa,Mills County
19133,445,5.1,Iowa,Monona County
19139,3155,7.4,Iowa,Muscatine County
19143,361,6.0,Iowa,Osceola County
19153,33477,7.0,Iowa,Polk County
19187,2324,6.4,Iowa,Webster County
19169,4876,5.0,Iowa,Story County
19193,7119,6.9,Iowa,Woodbury County
19013,8025,6.1,Iowa,Black Hawk County
19075,862,7.0,Iowa,Grundy County
19105,1238,6.0,Iowa,Jones County
19131,734,6.9,Iowa,Mitchell County
19137,594,5.9,Iowa,Montgomery County
19161,575,5.9,Iowa,Sac County
19149,1668,6.7,Iowa,Plymouth County
19019,1590,7.5,Iowa,Buchanan County
19045,2387,5.1,Iowa,Clinton County
19053,524,6.6,Iowa,Decatur County
19101,720,4.0,Iowa,Jefferson County
19005,771,5.6,Iowa,Allamakee County
19113,14366,6.4,Iowa,Linn County
19049,7255,8.3,Iowa,Dallas County
19141,947,6.8,Iowa,O'Brien County
20187,166,8.1,Kansas,Stanton County
20119,288,6.9,Kansas,Meade County
20125,2251,6.9,Kansas,Montgomery County
20151,637,6.7,Kansas,Pratt County
20153,148,5.9,Kansas,Rawlins County
20003,545,7.0,Kansas,Anderson County
20053,306,4.9,Kansas,Ellsworth County
20061,3172,9.3,Kansas,Geary County
20057,2920,8.5,Kansas,Ford County
20167,443,6.4,Kansas,Russell County
20117,650,6.7,Kansas,Marshall County
20001,816,6.5,Kansas,Allen County
20023,167,6.3,Kansas,Cheyenne County
20035,2392,6.8,Kansas,Cowley County
20049,82,3.3,Kansas,Elk County
20059,1958,7.7,Kansas,Franklin County
20083,83,4.4,Kansas,Hodgeman County
20089,164,5.7,Kansas,Jewell County
20159,773,8.0,Kansas,Rice County
20185,218,5.2,Kansas,Stafford County
20139,1105,7.0,Kansas,Osage County
20031,430,5.2,Kansas,Coffey County
20037,2506,6.4,Kansas,Crawford County
20073,402,6.6,Kansas,Greenwood County
24017,10488,6.6,Maryland,Charles County
24013,10011,6.0,Maryland,Carroll County
24035,2914,5.9,Maryland,Queen Anne's County
24037,6811,6.1,Maryland,St. Mary's County
24019,1678,5.2,Maryland,Dorchester County
24043,9070,6.0,Maryland,Washington County
24045,6058,5.9,Maryland,Wicomico County
24015,6654,6.5,Maryland,Cecil County
24011,2240,6.8,Maryland,Caroline County
25025,34499,4.3,Massachusetts,Suffolk County
25007,792,4.6,Massachusetts,Dukes County
25017,87111,5.4,Massachusetts,Middlesex County
25005,31500,5.6,Massachusetts,Bristol County
25013,27688,5.9,Massachusetts,Hampden County
25009,43682,5.6,Massachusetts,Essex County
25011,3119,4.4,Massachusetts,Franklin County
25027,46735,5.7,Massachusetts,Worcester County
25015,6030,3.7,Massachusetts,Hampshire County
26033,1798,4.8,Michigan,Chippewa County
26115,8339,5.6,Michigan,Monroe County
26125,69881,5.6,Michigan,Oakland County
26059,2519,5.5,Michigan,Hillsdale County
26121,11053,6.4,Michigan,Muskegon County
26089,958,4.4,Michigan,Leelanau County
26087,5001,5.7,Michigan,Lapeer County
26151,2530,6.1,Michigan,Sanilac County
26083,106,5.0,Michigan,Keweenaw County
26131,183,3.1,Michigan,Ontonagon County
26139,19120,6.7,Michigan,Ottawa County
26001,376,3.6,Michigan,Alcona County
26067,3843,6.0,Michigan,Ionia County
26079,977,5.6,Michigan,Kalkaska County
26021,9826,6.4,Michigan,Berrien County
26129,1055,5.0,Michigan,Ogemaw County
26165,2242,6.7,Michigan,Wexford County
26039,733,5.3,Michigan,Crawford County
26043,1428,5.6,Michigan,Dickinson County
26063,1672,5.3,Michigan,Huron County
26065,15524,5.3,Michigan,Ingham County
26105,1604,5.5,Michigan,Mason County
26109,1159,5.0,Michigan,Menominee County
26113,950,6.3,Michigan,Missaukee County
26149,3961,6.5,Michigan,St. Joseph County
26159,4697,6.2,Michigan,Van Buren County
26011,743,4.9,Michigan,Arenac County
26015,3666,6.1,Michigan,Barry County
26071,568,5.1,Michigan,Iron County
26019,799,4.5,Michigan,Benzie County
26153,401,5.0,Michigan,Schoolcraft County
26163,113953,6.5,Michigan,Wayne County
26055,5368,5.8,Michigan,Grand Traverse County
26097,447,4.1,Michigan,Mackinac County
26049,25262,6.2,Michigan,Genesee County
20065,157,6.2,Kansas,Graham County
20099,1244,6.2,Kansas,Labette County
20173,37317,7.3,Kansas,Sedgwick County
20157,262,5.6,Kansas,Republic County
20045,6570,5.5,Kansas,Douglas County
20179,183,7.3,Kansas,Sheridan County
20069,451,7.5,Kansas,Gray County
46121,1199,11.8,South Dakota,Todd County
46102,1498,10.4,South Dakota,Oglala Lakota County
53039,1054,4.9,Washington,Klickitat County
